customer_id,tenure_months,monthly_spend,usage_hours,inactive_days,support_tickets,payment_failures,plan_changes,feedback_score,usage_trend,spend_trend,churned,avg_interaction_score,total_interactions,favorite_category
279,25,69.74,91.7,67,1,0,0,1.7,0.18,-1.29,1,3.3333333333333335,12,OTT Bundle
280,54,57.24,106.8,53,0,1,1,3.65,0.3,0.8,1,2.3333333333333335,6,Roaming
281,58,84.97,89.0,56,3,0,2,4.3,0.22,-0.57,1,3.1666666666666665,6,Data Pack
282,67,80.64,121.9,22,2,1,2,2.15,-0.0,0.91,0,2.5,12,Insurance
283,46,38.66,109.4,59,4,0,4,2.62,0.75,-0.5,1,3.125,8,Insurance
284,24,69.38,105.3,54,1,2,5,3.28,0.36,-0.36,1,3.0,10,OTT Bundle
285,32,87.37,10.9,62,3,0,2,3.08,-0.88,-0.29,1,2.8,5,Data Pack
286,47,51.09,61.7,55,2,1,0,1.16,0.53,-0.66,1,3.857142857142857,7,Data Pack
287,23,54.7,148.9,54,0,4,4,1.39,0.25,1.4,1,2.6,5,Voice Plan
288,66,50.5,156.2,24,1,2,2,1.4,0.61,0.9,0,2.888888888888889,9,Data Pack
289,27,50.87,37.3,25,2,0,2,2.05,-0.1,0.11,0,2.8461538461538463,13,Data Pack
290,2,29.97,83.3,48,4,1,4,1.98,0.81,1.02,1,3.4444444444444446,9,Insurance
291,17,36.09,168.2,62,0,3,1,3.97,-0.06,-1.63,1,3.111111111111111,9,Data Pack
292,33,61.39,87.7,44,0,1,2,3.29,0.72,-1.23,1,3.875,8,OTT Bundle
293,9,87.24,115.0,38,2,0,3,4.06,-0.46,0.47,1,2.8,10,Data Pack
294,43,48.96,184.9,64,3,3,5,1.28,-0.39,0.74,1,3.3333333333333335,9,Data Pack
295,48,48.43,103.7,68,2,2,1,2.94,0.6,0.28,1,3.0,4,Data Pack
296,39,90.63,97.3,55,1,1,2,2.3,-0.33,-1.88,1,2.9,10,Insurance
297,42,40.05,112.9,8,3,0,1,4.4,2.21,-1.06,0,1.8333333333333333,6,Data Pack
298,26,30.1,203.4,69,1,1,0,3.83,0.57,0.42,1,3.0,9,OTT Bundle
299,50,45.09,140.1,27,1,0,1,4.48,0.02,2.43,0,2.75,8,Insurance
300,25,48.07,120.9,44,5,2,4,1.19,0.82,1.22,1,2.3333333333333335,9,Insurance
301,24,28.55,96.4,25,1,1,2,3.88,-0.48,1.58,0,3.090909090909091,11,Insurance
302,13,57.7,144.2,27,1,2,1,3.16,0.92,0.34,0,3.5833333333333335,12,Roaming
303,60,77.07,149.7,39,1,0,3,4.3,0.9,0.33,0,2.8,15,OTT Bundle
304,7,36.85,71.7,14,2,0,0,3.03,1.25,-1.03,0,3.1875,16,Roaming
305,57,61.58,150.9,5,2,0,0,3.16,-0.44,0.95,0,2.7777777777777777,9,Insurance
306,36,67.13,113.2,26,2,1,1,1.21,-1.22,-0.07,0,1.4,5,OTT Bundle
307,45,58.5,121.1,37,1,0,4,3.67,-0.61,0.69,1,3.6666666666666665,3,Data Pack
308,20,63.34,80.2,67,1,1,0,2.09,-0.28,0.03,1,2.909090909090909,11,Insurance
309,65,63.55,102.0,63,3,1,1,1.08,1.67,0.28,1,3.0833333333333335,12,Insurance
310,8,45.37,73.6,29,1,2,1,1.27,2.2,-0.09,0,3.75,8,Insurance
311,16,86.97,71.5,2,0,0,0,4.83,0.34,0.22,0,4.428571428571429,7,Insurance
312,14,82.46,137.0,61,1,0,1,2.38,0.01,1.0,1,2.5,10,Data Pack
313,15,81.42,104.0,11,4,0,1,4.47,-0.35,-1.27,0,3.3333333333333335,6,Data Pack
314,66,78.25,61.5,29,1,0,5,4.84,0.82,-1.49,0,3.0,8,OTT Bundle
315,32,31.65,218.0,37,1,0,3,4.77,2.19,0.43,0,3.7,10,Data Pack
316,63,76.67,69.4,59,0,1,1,4.53,1.79,1.44,1,2.6666666666666665,3,Insurance
317,51,71.8,169.1,37,3,1,5,4.58,1.14,1.69,0,4.0,9,Voice Plan
318,25,32.34,53.6,14,3,2,5,2.16,1.12,-1.22,0,2.0,3,Insurance
319,58,56.13,140.5,17,2,3,1,1.61,0.83,-0.4,0,3.3333333333333335,12,OTT Bundle
320,63,64.98,108.7,51,0,1,4,3.56,-0.05,-1.48,1,3.125,8,Data Pack
321,62,89.96,91.7,28,0,2,0,2.95,-0.74,-0.55,0,3.6666666666666665,6,Voice Plan
322,22,73.05,128.9,59,2,2,5,1.39,-0.02,1.12,1,3.857142857142857,7,Data Pack
323,58,44.44,122.8,20,2,1,5,3.71,0.42,-0.01,0,3.3333333333333335,9,OTT Bundle
324,58,90.52,83.4,16,0,0,4,3.25,-1.45,-0.37,0,2.0,6,Data Pack
325,49,60.79,81.4,17,3,2,2,4.45,-0.15,0.55,0,3.2,5,OTT Bundle
326,52,55.39,49.2,56,2,3,4,3.44,-0.83,-0.8,1,3.1666666666666665,6,Insurance
327,42,54.11,133.8,36,1,1,2,3.3,1.01,1.59,0,4.5,4,Voice Plan
328,70,30.78,63.6,59,2,2,2,2.76,-0.55,0.01,1,2.7777777777777777,9,Voice Plan
329,15,58.02,120.2,37,2,0,4,2.85,0.33,-0.4,1,2.9166666666666665,12,OTT Bundle
330,54,68.95,146.7,11,3,0,3,4.82,-0.7,0.59,0,3.3684210526315788,19,OTT Bundle
331,60,53.06,129.4,0,2,3,4,1.55,1.6,0.94,0,3.1818181818181817,11,Insurance
332,8,67.57,87.5,57,2,0,5,2.78,-1.7,1.6,1,3.1666666666666665,12,OTT Bundle
333,53,44.44,160.9,2,2,2,0,3.62,0.48,-0.21,0,3.6666666666666665,3,Data Pack
334,60,57.46,101.6,62,2,1,4,2.73,-1.28,1.09,1,2.5,8,Data Pack
335,5,65.7,60.0,20,0,0,3,2.13,-0.51,0.1,0,2.125,8,Voice Plan
336,68,63.41,107.2,22,1,5,4,2.15,0.21,-0.61,0,3.6,15,Data Pack
337,6,31.1,146.4,8,3,1,3,1.93,0.26,-0.78,0,3.6,5,Insurance
338,47,52.1,89.7,54,4,1,0,2.38,0.23,-1.1,1,2.6666666666666665,6,Voice Plan
339,55,90.19,159.5,18,1,1,1,4.49,0.15,-0.74,0,2.75,12,OTT Bundle
340,40,51.14,85.3,61,3,0,3,3.02,-0.64,1.12,1,2.888888888888889,9,Roaming
341,52,60.28,91.5,38,4,0,3,1.96,-0.16,0.71,1,3.0,9,Data Pack
342,16,58.44,72.9,26,2,2,5,2.54,0.03,-1.24,0,3.0,9,OTT Bundle
343,13,88.23,150.8,45,1,0,3,1.42,0.2,-1.75,1,2.5555555555555554,9,Roaming
344,30,83.23,117.6,33,1,1,0,4.62,-0.07,-1.11,1,2.4166666666666665,12,Data Pack
345,19,74.54,75.9,32,5,1,2,2.63,0.73,-0.78,0,3.5,12,Data Pack
346,17,42.48,102.2,49,2,1,3,4.92,0.09,-0.3,1,3.4166666666666665,12,Data Pack
347,63,66.47,10.0,19,1,0,0,2.39,0.2,1.17,0,3.0,9,Data Pack
348,19,70.22,155.0,39,0,1,5,4.35,-0.38,-0.55,1,3.6,5,Insurance
349,58,47.43,112.3,57,1,1,5,2.03,-1.05,1.68,1,3.2857142857142856,7,Data Pack
350,55,44.33,11.7,30,1,0,1,1.3,0.15,-1.68,0,2.2,5,Roaming
351,62,90.69,54.4,37,2,1,3,1.13,1.21,-0.35,0,3.0,5,Voice Plan
352,23,54.59,101.0,44,2,0,2,3.42,0.44,0.79,1,3.0,2,OTT Bundle
353,9,89.07,60.9,40,0,0,0,2.25,-0.82,0.85,1,3.4444444444444446,9,Insurance
354,12,77.95,155.7,8,0,0,1,2.77,0.81,-0.34,0,2.2222222222222223,9,OTT Bundle
355,1,67.34,138.8,8,7,2,2,4.27,-0.34,1.0,0,3.0,5,OTT Bundle
356,58,68.15,136.2,62,0,1,1,1.99,0.71,0.81,1,3.2142857142857144,14,Voice Plan
357,1,34.79,10.0,21,4,2,2,2.23,-0.37,-0.68,0,3.5555555555555554,9,Insurance
358,34,63.72,96.4,15,1,2,4,4.38,0.35,0.31,0,3.6,5,Insurance
359,48,85.51,88.6,31,3,0,4,2.97,-0.52,0.7,0,2.8333333333333335,6,Data Pack
360,1,72.26,77.1,65,1,0,4,4.31,-0.49,-0.61,1,2.75,12,OTT Bundle
361,16,62.78,101.3,13,3,1,1,2.5,-1.57,1.69,0,3.111111111111111,9,Roaming
362,61,90.81,69.3,37,1,1,4,2.59,0.51,-0.84,1,2.75,12,OTT Bundle
363,64,56.67,129.7,7,3,0,0,1.67,0.37,0.14,0,3.0,5,Data Pack
364,63,48.85,154.5,20,0,0,0,4.67,0.43,-1.25,0,2.75,12,Data Pack
365,69,62.77,150.6,55,2,0,4,4.59,0.28,0.1,1,2.875,8,Voice Plan
366,22,73.8,113.8,45,2,0,2,4.94,-0.76,-1.07,1,3.625,8,Data Pack
367,67,29.08,210.0,42,1,1,2,2.61,0.97,-0.29,1,3.75,4,Roaming
368,26,65.13,171.3,45,3,1,1,4.27,0.99,-1.59,1,2.727272727272727,11,OTT Bundle
369,16,74.59,115.4,47,2,2,2,2.66,-0.79,0.8,1,2.2666666666666666,15,Data Pack
370,51,55.15,98.3,69,0,1,3,2.82,0.53,0.36,1,3.5,14,Data Pack
371,57,79.93,180.2,30,3,1,2,4.32,0.87,1.09,0,3.0,6,Roaming
372,29,71.54,165.3,32,1,1,0,1.71,-0.47,-0.35,1,3.3333333333333335,6,Data Pack
374,47,46.49,168.9,7,1,2,2,2.26,0.53,0.04,0,3.5555555555555554,9,Insurance
375,62,74.95,113.1,1,1,4,1,4.15,-1.51,0.11,0,3.25,4,Voice Plan
376,69,41.69,81.3,16,3,0,2,2.49,-1.09,2.11,0,2.769230769230769,13,OTT Bundle
377,16,30.92,30.9,51,2,0,1,2.43,-0.99,-0.48,1,3.230769230769231,13,Data Pack
378,48,23.36,107.9,44,2,1,3,5.0,-1.8,1.23,1,3.3333333333333335,9,Data Pack
379,39,69.69,119.4,36,1,0,4,2.54,1.08,0.48,0,3.857142857142857,7,OTT Bundle
380,33,63.32,191.4,41,3,0,3,1.99,-1.99,-0.57,1,2.5,6,Roaming
381,23,51.38,163.1,43,1,0,0,3.49,0.34,-1.32,1,2.1,10,OTT Bundle
382,10,28.08,93.8,37,1,0,5,4.21,0.81,-1.03,0,2.875,8,Voice Plan
383,69,47.57,137.5,5,3,1,3,1.28,-0.29,1.13,0,2.4,5,OTT Bundle
384,34,60.07,157.2,67,4,2,3,3.48,-0.67,1.73,1,2.3076923076923075,13,OTT Bundle
385,52,74.28,123.9,50,2,0,0,1.14,0.23,0.09,1,3.5,10,Data Pack
386,10,59.7,93.6,34,1,2,0,3.11,0.0,0.14,0,2.8181818181818183,11,OTT Bundle
387,19,64.54,96.1,57,1,2,4,2.03,1.0,0.78,1,3.235294117647059,17,Voice Plan
388,58,53.23,137.3,56,2,0,4,2.23,-2.63,0.07,1,2.5,10,Roaming
389,1,91.49,138.6,5,2,2,2,2.87,-0.92,1.1,0,3.5,8,Insurance
390,69,41.67,106.8,12,0,1,1,4.71,0.56,0.29,0,2.7142857142857144,14,OTT Bundle
391,4,47.41,10.0,58,1,1,0,3.84,0.05,0.14,1,2.4,5,OTT Bundle
392,16,51.14,61.9,29,1,0,3,4.75,0.75,-0.7,0,3.7,10,Insurance
393,24,69.77,147.9,1,1,2,3,3.64,0.26,-0.95,0,2.1666666666666665,12,OTT Bundle
394,2,41.3,24.1,57,1,1,4,1.03,-0.13,-3.16,1,2.3846153846153846,13,Roaming
395,32,62.44,173.3,35,2,2,1,2.06,-0.3,1.23,0,3.6666666666666665,6,Data Pack
396,24,62.97,166.6,44,2,2,0,4.62,2.33,-0.15,1,3.0,7,OTT Bundle
397,12,47.5,121.8,8,1,1,4,3.57,1.53,-0.4,0,2.5,8,Voice Plan
398,50,65.94,146.9,64,2,1,1,4.93,0.5,-1.95,1,3.25,8,Insurance
399,35,41.86,143.8,49,2,1,0,1.62,0.08,-0.64,1,2.8,10,Insurance
400,33,39.89,114.7,31,1,0,3,2.19,0.54,-0.77,0,3.0,10,Insurance
401,33,61.79,58.2,42,1,1,3,2.45,0.83,-0.79,1,2.875,8,OTT Bundle
402,61,30.12,163.5,53,3,0,4,2.31,0.42,0.33,1,3.642857142857143,14,Data Pack
403,51,21.39,183.3,46,3,1,1,2.01,-0.75,0.12,1,3.3076923076923075,13,Roaming
404,43,69.59,65.6,13,3,1,3,2.77,1.78,-1.36,0,4.0,4,Insurance
405,12,78.88,56.5,47,1,0,1,3.57,0.25,-1.3,1,3.1875,16,Voice Plan
406,67,51.6,113.8,54,4,0,4,2.25,2.01,-1.3,1,2.875,8,Roaming
407,65,47.97,91.8,28,3,2,2,1.32,0.19,1.81,0,2.8333333333333335,12,Insurance
408,33,78.1,126.5,46,4,1,1,3.83,-0.25,1.49,1,3.0,10,Roaming
409,40,39.38,174.4,62,1,1,5,2.84,1.38,-0.85,1,3.111111111111111,9,Data Pack
410,43,35.46,18.9,18,0,1,1,3.23,0.3,-1.98,0,2.1666666666666665,6,Roaming
411,44,72.74,191.2,8,4,1,4,2.82,0.13,0.13,0,2.5,6,Voice Plan
412,29,60.16,101.7,36,1,2,5,4.56,-1.2,0.05,1,2.75,12,Data Pack
413,13,79.17,143.0,51,1,0,2,3.23,0.66,0.32,1,2.857142857142857,7,Data Pack
414,12,21.48,147.8,56,4,0,3,4.69,-0.49,0.74,1,2.6,5,Voice Plan
415,46,34.79,153.1,27,3,1,0,3.04,-0.45,0.45,0,2.0,2,OTT Bundle
416,2,60.26,122.8,35,1,1,4,2.17,-0.49,-1.12,1,3.125,8,Data Pack
417,35,67.52,133.3,63,0,2,0,2.42,0.44,0.29,1,3.090909090909091,11,OTT Bundle
418,8,75.25,133.0,17,3,1,2,3.09,-1.54,0.85,0,3.75,8,OTT Bundle
419,26,63.15,91.6,34,2,2,5,3.12,-0.21,-0.72,1,2.6363636363636362,11,Insurance
420,34,62.96,40.9,67,1,0,2,3.75,0.98,0.3,1,2.2,5,OTT Bundle
421,7,52.99,65.1,38,1,4,1,1.9,-1.25,-0.55,1,2.142857142857143,7,Data Pack
422,68,88.64,115.3,7,2,0,0,3.64,0.17,2.0,0,3.3333333333333335,12,Insurance
423,58,40.15,84.6,14,1,0,0,4.11,-0.63,-1.33,0,3.7142857142857144,7,Data Pack
424,29,66.46,84.7,6,2,1,2,3.71,-0.4,1.16,0,2.5,6,Roaming
425,36,42.22,201.0,16,1,0,5,2.93,1.66,-1.67,0,2.2857142857142856,7,Roaming
426,21,69.63,158.7,63,3,3,0,4.97,-1.65,1.79,1,4.4,5,Insurance
427,36,41.33,108.7,11,4,1,3,2.62,0.77,-1.14,0,2.5,8,Roaming
428,10,73.39,150.2,55,6,1,2,1.43,-0.48,0.19,1,2.875,8,Insurance
429,24,62.02,101.1,45,2,2,1,4.29,-0.53,-1.63,1,2.0,7,Voice Plan
430,64,91.4,125.0,46,2,1,1,1.85,-1.11,-1.35,1,3.0,8,Insurance
431,49,54.94,139.9,15,2,1,1,3.85,0.75,0.9,0,3.0,11,Insurance
432,36,67.65,101.2,68,3,2,0,1.72,-0.19,1.03,1,2.9,10,Voice Plan
433,24,45.97,89.2,1,3,1,2,1.07,-0.32,0.24,0,3.3333333333333335,15,Data Pack
434,23,54.82,175.1,53,2,3,1,1.64,0.11,0.74,1,3.2857142857142856,7,Insurance
435,62,61.9,147.6,26,3,0,2,2.51,-0.17,1.04,0,2.625,8,Voice Plan
436,37,32.51,18.5,30,3,2,0,1.43,-2.0,-0.68,1,2.111111111111111,9,OTT Bundle
437,12,34.48,89.9,40,3,2,3,1.79,-0.49,-1.4,1,3.090909090909091,11,Voice Plan
438,55,70.8,84.8,35,0,0,3,4.06,0.9,-0.01,0,3.4285714285714284,7,Voice Plan
439,13,57.37,92.0,46,3,2,3,4.08,-1.51,-0.58,1,3.4545454545454546,11,Data Pack
440,23,49.33,158.8,42,2,0,0,4.27,-1.09,0.39,1,3.0,7,Voice Plan
441,30,46.73,120.9,64,1,1,1,4.36,-0.43,0.55,1,2.4,10,Roaming
442,17,47.43,57.5,49,4,1,0,2.68,-0.73,-0.68,1,2.0,3,Insurance
443,62,62.03,102.8,0,3,1,2,4.47,-0.03,0.7,0,3.5,8,Data Pack
444,13,68.01,144.4,56,2,0,3,3.1,-1.09,0.65,1,3.1666666666666665,6,OTT Bundle
445,59,22.34,110.1,15,1,2,2,2.88,-0.39,0.72,0,3.0,3,Data Pack
446,19,85.43,91.0,27,4,0,0,3.87,-0.05,-0.41,0,3.1666666666666665,6,Insurance
447,49,84.15,134.9,21,1,2,4,1.86,0.65,0.78,0,2.8333333333333335,6,Data Pack
448,12,20.0,192.8,40,1,0,4,4.16,1.24,0.52,0,3.6666666666666665,6,OTT Bundle
449,61,79.55,140.8,18,1,0,0,2.72,-0.26,0.64,0,2.888888888888889,9,Data Pack
450,19,78.99,178.5,49,1,1,1,1.51,1.89,1.68,0,2.8333333333333335,12,Roaming
451,9,60.01,94.0,58,2,2,5,1.48,-0.18,0.33,1,2.4,5,Insurance
452,71,36.65,119.6,68,1,1,2,1.66,0.83,-0.61,1,3.3333333333333335,6,Voice Plan
453,28,78.27,118.7,33,2,1,0,4.56,1.93,-1.11,0,3.9,10,OTT Bundle
454,52,55.66,125.3,38,6,0,0,4.96,0.14,1.13,1,3.0,7,Voice Plan
455,16,69.88,139.8,6,2,0,4,2.43,-1.37,0.36,0,2.6666666666666665,3,Data Pack
456,69,99.95,78.6,51,3,0,3,2.17,0.09,1.67,1,2.888888888888889,9,Roaming
457,12,64.53,149.1,59,3,3,3,1.88,-0.61,-2.03,1,3.2222222222222223,9,Roaming
458,25,43.5,46.7,51,2,1,5,4.3,-0.27,0.91,1,2.6666666666666665,12,Data Pack
459,52,53.96,59.9,23,3,1,1,1.84,1.98,-0.26,0,3.125,8,Voice Plan
460,53,45.79,216.1,25,5,0,1,4.7,-1.22,-0.35,0,2.6666666666666665,9,Data Pack
461,23,67.8,97.0,9,1,1,5,3.67,0.3,-0.76,0,2.5,4,Insurance
462,16,45.49,152.8,16,2,1,1,4.59,-0.88,0.9,0,2.5454545454545454,11,Voice Plan
463,57,51.49,196.4,1,6,1,4,3.22,-0.31,0.61,0,3.25,8,Insurance
464,39,36.88,15.8,26,4,1,0,3.76,0.74,-1.14,0,3.6666666666666665,6,Insurance
465,53,57.62,170.7,47,0,0,1,3.48,0.32,0.16,1,2.4285714285714284,7,OTT Bundle
466,42,63.18,149.2,8,2,1,4,4.32,-0.23,0.71,0,2.9285714285714284,14,Insurance
467,58,20.0,193.8,22,1,0,2,4.34,-0.65,0.18,0,3.5714285714285716,7,Roaming
468,39,64.67,66.8,26,0,0,0,3.36,0.32,1.11,0,2.6363636363636362,11,OTT Bundle
469,14,59.18,185.3,42,4,1,5,3.53,1.71,-0.29,1,2.5,6,OTT Bundle
470,5,46.23,86.7,6,3,1,2,4.69,-0.9,-2.25,0,2.5,6,OTT Bundle
471,35,96.52,167.5,62,2,0,3,4.72,1.91,0.19,1,2.888888888888889,9,Roaming
472,18,77.25,118.4,43,2,0,3,3.66,1.2,0.18,1,2.25,8,Data Pack
473,9,40.26,154.7,38,0,1,0,1.03,1.37,0.31,0,3.4285714285714284,7,Voice Plan
474,58,75.09,122.2,39,3,0,1,1.42,0.31,1.11,0,3.0,7,OTT Bundle
475,17,82.4,37.2,6,2,2,0,4.43,1.17,-1.95,0,3.4285714285714284,7,Data Pack
476,7,62.38,10.0,69,4,1,1,1.34,-1.01,-0.24,1,3.2,10,Roaming
477,46,66.51,129.4,24,4,1,5,1.85,-0.67,-0.92,0,2.5714285714285716,7,Roaming
478,13,66.09,108.1,58,1,0,3,1.92,0.77,-1.21,1,2.2857142857142856,7,Roaming
479,40,22.46,137.9,12,0,0,0,3.4,0.3,-0.07,0,2.0,6,Data Pack
480,42,56.64,108.7,61,3,0,0,3.31,-0.15,0.7,1,2.857142857142857,14,Insurance
481,9,55.7,210.8,7,3,1,5,2.16,-2.5,0.3,0,2.75,8,Data Pack
482,50,85.74,130.4,44,1,0,1,1.83,-0.44,-0.69,1,2.6,10,Voice Plan
483,27,66.01,99.9,17,0,1,3,4.06,-1.17,-0.15,0,3.875,8,Insurance
484,66,54.64,135.2,59,0,0,3,4.74,0.49,0.93,1,3.6666666666666665,6,Data Pack
485,5,58.38,100.7,59,3,0,1,1.21,-0.19,0.68,1,3.0,7,OTT Bundle
486,29,78.42,124.2,1,2,0,5,1.53,-0.63,-0.55,0,3.3333333333333335,6,Voice Plan
487,37,56.68,65.2,65,1,0,1,3.57,2.64,-0.62,1,2.75,12,Insurance
488,38,47.43,119.6,13,3,0,5,4.22,1.04,-1.72,0,3.0,7,Voice Plan
489,8,55.04,98.5,47,2,0,1,4.16,1.06,-0.43,1,2.5384615384615383,13,Data Pack
490,65,76.93,69.5,55,1,3,3,3.88,2.2,-1.74,1,1.5,6,Insurance
491,17,68.93,208.9,11,2,2,3,4.55,0.8,2.07,0,2.1666666666666665,6,Data Pack
492,71,60.8,71.2,54,2,2,0,1.87,-0.77,-0.86,1,1.8571428571428572,7,Data Pack
493,45,63.45,120.3,27,2,1,5,1.43,-0.89,1.11,0,2.5,4,Data Pack
494,4,49.92,83.9,3,1,0,3,3.46,0.96,1.82,0,3.8,5,Insurance
495,36,56.51,133.4,35,2,0,5,4.29,-2.06,0.22,1,1.0,1,Data Pack
496,70,48.06,62.7,49,3,1,5,3.33,-0.08,-0.1,1,2.8181818181818183,11,Roaming
497,31,54.69,157.8,2,4,1,2,4.85,-2.17,-1.32,0,3.8333333333333335,6,Voice Plan
498,19,84.23,211.6,0,1,0,2,4.18,0.1,-0.5,0,3.75,12,Data Pack
499,61,40.6,82.2,16,1,3,1,3.8,0.85,1.6,0,3.0,7,Insurance
500,54,47.6,174.8,61,3,1,5,1.24,0.28,0.35,1,3.642857142857143,14,Data Pack
501,39,37.42,102.8,47,1,2,1,1.43,0.94,0.03,1,3.4444444444444446,9,Insurance
502,19,33.52,187.8,61,2,4,1,4.14,1.96,1.31,1,3.4,10,Voice Plan
503,39,56.64,218.5,68,6,0,0,1.79,-0.14,0.7,1,2.888888888888889,9,Data Pack
504,67,48.88,109.5,18,2,3,2,1.12,2.81,-0.15,0,3.75,4,OTT Bundle
505,45,91.71,51.6,33,3,0,2,4.64,0.21,0.22,0,2.923076923076923,13,Data Pack
506,13,54.91,162.7,48,1,0,3,4.56,0.95,-0.77,1,2.5454545454545454,11,Data Pack
507,58,83.21,130.1,46,3,2,2,1.87,-0.61,-0.56,1,3.5,8,Data Pack
508,20,77.42,142.6,49,0,1,3,4.12,1.62,-0.21,1,2.6666666666666665,9,Voice Plan
509,61,56.24,104.7,25,4,1,5,1.19,1.04,0.56,0,3.4,5,OTT Bundle
510,39,97.98,80.2,55,1,0,0,2.14,1.47,-1.25,1,2.272727272727273,11,Voice Plan
511,1,64.83,172.2,13,1,2,1,3.49,0.05,0.08,0,2.625,8,OTT Bundle
512,3,87.23,134.4,24,2,0,1,4.05,-1.26,-0.39,0,2.5555555555555554,9,OTT Bundle
513,62,85.14,55.0,3,5,0,5,1.04,0.46,-0.9,0,3.625,8,Roaming
514,63,67.46,150.9,31,0,0,3,2.3,-1.7,-0.38,1,3.111111111111111,9,Data Pack
515,25,73.52,141.9,64,0,0,4,1.86,-0.34,-2.32,1,3.857142857142857,7,OTT Bundle
516,56,71.23,105.4,60,4,1,5,5.0,0.19,-0.76,1,2.7777777777777777,9,Voice Plan
517,33,39.4,192.9,19,3,1,3,3.68,2.38,-1.1,0,3.0,11,Roaming
518,38,61.03,92.2,9,0,0,5,2.62,0.32,-0.28,0,2.8,5,Roaming
519,6,79.34,112.4,33,2,1,0,1.3,0.14,-2.28,1,2.75,12,Data Pack
520,58,87.47,154.6,60,2,0,5,3.39,-0.06,0.19,1,3.1666666666666665,6,Roaming
521,44,47.03,123.5,26,0,1,5,3.57,-1.34,0.91,0,2.8181818181818183,11,Roaming
522,45,69.52,57.7,39,2,0,2,4.27,0.09,-0.12,1,3.0555555555555554,18,Roaming
523,32,62.72,128.3,64,2,2,3,2.15,0.1,0.5,1,3.0,9,Data Pack
524,45,57.88,101.4,32,4,1,0,4.93,-0.97,-0.51,1,3.1818181818181817,11,Data Pack
525,61,66.41,158.6,67,1,0,1,2.76,-1.19,-1.55,1,2.2857142857142856,7,Data Pack
526,47,63.92,126.8,8,3,1,4,2.18,-0.48,0.0,0,3.8,10,Insurance
527,21,69.75,124.3,15,3,1,4,2.39,0.06,0.68,0,3.8,5,Voice Plan
528,36,85.95,72.8,4,1,1,3,3.08,-0.46,-1.32,0,2.0,6,Insurance
529,19,74.11,109.6,22,3,1,5,4.75,-1.05,-0.47,0,3.3,10,Insurance
530,20,65.59,163.7,42,1,0,2,3.94,0.29,-0.25,1,3.0,12,Data Pack
531,57,93.56,85.1,56,6,0,5,3.31,0.54,2.85,1,3.0,7,Voice Plan
532,18,79.98,118.5,50,1,1,3,1.65,0.12,0.22,1,3.25,8,Roaming
533,47,58.34,77.9,12,3,0,4,1.6,-0.56,-1.91,0,2.888888888888889,9,Voice Plan
534,49,38.09,66.7,23,2,0,4,3.01,0.59,-2.15,0,3.4166666666666665,12,Voice Plan
535,14,42.22,116.2,10,2,1,5,3.91,-0.19,0.73,0,3.727272727272727,11,Data Pack
536,15,76.8,127.8,51,2,0,5,4.0,-1.19,2.49,1,3.3333333333333335,6,Insurance
537,31,48.65,209.7,16,3,2,5,1.9,1.04,-0.28,0,2.8181818181818183,11,Insurance
538,1,41.86,99.5,36,1,1,1,1.4,0.35,-0.34,1,3.6,5,Insurance
539,54,46.35,117.7,12,1,0,2,2.54,-0.12,0.43,0,2.857142857142857,7,Data Pack
540,3,47.63,63.7,61,1,2,2,4.67,-1.57,-0.8,1,3.5714285714285716,7,OTT Bundle
541,16,75.31,147.6,7,0,0,4,3.18,-0.74,-2.54,0,3.7777777777777777,9,Data Pack
542,57,57.18,137.9,55,3,0,4,2.28,2.02,1.04,1,2.8333333333333335,12,OTT Bundle
543,12,35.3,187.0,69,2,2,3,2.29,-1.51,-0.61,1,2.5714285714285716,7,OTT Bundle
544,16,60.56,170.0,43,6,1,3,1.53,-0.25,1.05,1,4.6,5,Insurance
545,24,64.0,135.8,59,0,1,1,2.89,-0.02,-0.76,1,4.166666666666667,6,Insurance
546,28,51.37,98.8,40,1,1,4,4.17,0.32,0.12,1,3.125,8,Data Pack
547,8,80.81,129.2,20,0,1,3,4.87,-1.5,0.85,0,3.25,8,Voice Plan
548,36,52.42,115.0,41,2,1,1,3.01,0.17,1.07,1,2.7142857142857144,7,Roaming
549,8,79.95,162.9,28,1,1,2,1.67,-1.69,0.23,1,3.3,10,Roaming
550,58,70.74,157.2,64,1,2,4,3.73,0.1,0.18,1,2.6666666666666665,6,Roaming
551,60,76.68,106.7,16,3,0,0,4.03,-0.65,0.62,0,2.6363636363636362,11,OTT Bundle
552,50,40.23,54.2,29,2,1,4,1.29,-0.87,0.46,0,1.75,4,OTT Bundle
553,28,61.77,180.0,25,1,0,3,4.4,0.83,-1.29,0,2.8333333333333335,6,Voice Plan
554,41,59.05,146.2,52,1,1,4,4.32,-0.24,-1.27,1,2.75,12,Data Pack
555,64,34.4,105.6,18,3,0,0,2.89,0.47,-2.11,0,2.8333333333333335,12,Roaming
556,27,79.89,144.4,52,1,0,4,3.24,0.51,0.77,1,2.8125,16,Roaming
557,63,45.29,123.4,16,1,1,3,3.85,1.27,-0.4,0,2.2857142857142856,7,Data Pack
558,17,49.03,179.3,45,1,2,2,3.71,-1.21,0.82,1,2.888888888888889,9,OTT Bundle
559,33,41.76,33.2,52,2,0,3,1.07,0.92,0.4,1,2.142857142857143,7,OTT Bundle
